"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2015"	"2015"	"79 years"	"79"	11	536996	Unreliable
	"2015"	"2015"	"80 years"	"80"	14	504476	Unreliable
	"2015"	"2015"	"81 years"	"81"	5	443870	Unreliable
	"2015"	"2015"	"82 years"	"82"	14	419313	Unreliable
	"2015"	"2015"	"83 years"	"83"	7	391153	Unreliable
	"2015"	"2015"	"84 years"	"84"	11	361741	Unreliable
	"2015"	"2015"	"85 years"	"85"	9	Not Applicable	Not Applicable
	"2015"	"2015"	"86 years"	"86"	2	Not Applicable	Not Applicable
	"2015"	"2015"	"87 years"	"87"	12	Not Applicable	Not Applicable
	"2015"	"2015"	"88 years"	"88"	14	Not Applicable	Not Applicable
	"2015"	"2015"	"89 years"	"89"	5	Not Applicable	Not Applicable
	"2015"	"2015"	"90 years"	"90"	4	Not Applicable	Not Applicable
	"2015"	"2015"	"91 years"	"91"	4	Not Applicable	Not Applicable
	"2015"	"2015"	"92 years"	"92"	3	Not Applicable	Not Applicable
	"2015"	"2015"	"93 years"	"93"	5	Not Applicable	Not Applicable
	"2015"	"2015"	"94 years"	"94"	0	Not Applicable	Not Applicable
	"2015"	"2015"	"95 years"	"95"	2	Not Applicable	Not Applicable
	"2015"	"2015"	"96 years"	"96"	0	Not Applicable	Not Applicable
	"2015"	"2015"	"97 years"	"97"	0	Not Applicable	Not Applicable
	"2015"	"2015"	"98 years"	"98"	0	Not Applicable	Not Applicable
	"2015"	"2015"	"99 years"	"99"	0	Not Applicable	Not Applicable
	"2015"	"2015"	"100+ years"	"100"	0	Not Applicable	Not Applicable
	"2015"	"2015"	"Not Stated"	"NS"	2	Not Applicable	Not Applicable
	"2016"	"2016"	"< 1 year"	"0"	4	1515289	Unreliable
	"2016"	"2016"	"1 year"	"1"	2	1521085	Unreliable
	"2016"	"2016"	"2 years"	"2"	1	1524272	Unreliable
	"2016"	"2016"	"3 years"	"3"	3	1515681	Unreliable
	"2016"	"2016"	"4 years"	"4"	0	1522932	Unreliable
	"2016"	"2016"	"5 years"	"5"	0	1548848	Unreliable
	"2016"	"2016"	"6 years"	"6"	0	1539886	Unreliable
	"2016"	"2016"	"7 years"	"7"	0	1538749	Unreliable
	"2016"	"2016"	"8 years"	"8"	0	1589364	Unreliable
	"2016"	"2016"	"9 years"	"9"	0	1602882	Unreliable
	"2016"	"2016"	"10 years"	"10"	0	1599087	Unreliable
	"2016"	"2016"	"11 years"	"11"	0	1596288	Unreliable
	"2016"	"2016"	"12 years"	"12"	1	1603758	Unreliable
	"2016"	"2016"	"13 years"	"13"	5	1592509	Unreliable
	"2016"	"2016"	"14 years"	"14"	2	1585629	Unreliable
	"2016"	"2016"	"15 years"	"15"	10	1623707	Unreliable
	"2016"	"2016"	"16 years"	"16"	31	1652631	1.876
	"2016"	"2016"	"17 years"	"17"	50	1633604	3.061
	"2016"	"2016"	"18 years"	"18"	135	1635410	8.255
	"2016"	"2016"	"19 years"	"19"	230	1643118	13.998
	"2016"	"2016"	"20 years"	"20"	333	1664884	20.001
	"2016"	"2016"	"21 years"	"21"	442	1697087	26.045
	"2016"	"2016"	"22 years"	"22"	540	1723436	31.333
	"2016"	"2016"	"23 years"	"23"	658	1746239	37.681
	"2016"	"2016"	"24 years"	"24"	767	1786381	42.936
	"2016"	"2016"	"25 years"	"25"	821	1807326	45.426
	"2016"	"2016"	"26 years"	"26"	868	1804611	48.099
	"2016"	"2016"	"27 years"	"27"	878	1738658	50.499
	"2016"	"2016"	"28 years"	"28"	934	1710692	54.598
	"2016"	"2016"	"29 years"	"29"	912	1690903	53.936
	"2016"	"2016"	"30 years"	"30"	935	1703731	54.880
	"2016"	"2016"	"31 years"	"31"	943	1715210	54.979
	"2016"	"2016"	"32 years"	"32"	944	1655510	57.022
	"2016"	"2016"	"33 years"	"33"	967	1681013	57.525
	"2016"	"2016"	"34 years"	"34"	1001	1678474	59.638
	"2016"	"2016"	"35 years"	"35"	957	1662643	57.559
	"2016"	"2016"	"36 years"	"36"	895	1695695	52.781
	"2016"	"2016"	"37 years"	"37"	874	1584168	55.171
	"2016"	"2016"	"38 years"	"38"	829	1557251	53.235
	"2016"	"2016"	"39 years"	"39"	753	1536448	49.009
	"2016"	"2016"	"40 years"	"40"	640	1489068	42.980
	"2016"	"2016"	"41 years"	"41"	693	1540159	44.995
	"2016"	"2016"	"42 years"	"42"	630	1485827	42.401
	"2016"	"2016"	"43 years"	"43"	625	1502092	41.609
	"2016"	"2016"	"44 years"	"44"	699	1583119	44.153
	"2016"	"2016"	"45 years"	"45"	669	1689537	39.597
	"2016"	"2016"	"46 years"	"46"	697	1720401	40.514
	"2016"	"2016"	"47 years"	"47"	635	1634110	38.859
	"2016"	"2016"	"48 years"	"48"	641	1595398	40.178
	"2016"	"2016"	"49 years"	"49"	663	1602761	41.366
	"2016"	"2016"	"50 years"	"50"	643	1628037	39.495
	"2016"	"2016"	"51 years"	"51"	636	1730189	36.759
	"2016"	"2016"	"52 years"	"52"	709	1763241	40.210
	"2016"	"2016"	"53 years"	"53"	678	1760333	38.515
	"2016"	"2016"	"54 years"	"54"	622	1765729	35.226
	"2016"	"2016"	"55 years"	"55"	646	1789411	36.101
	"2016"	"2016"	"56 years"	"56"	600	1798271	33.365
	"2016"	"2016"	"57 years"	"57"	576	1737364	33.154
	"2016"	"2016"	"58 years"	"58"	509	1727329	29.467
	"2016"	"2016"	"59 years"	"59"	483	1704767	28.332
	"2016"	"2016"	"60 years"	"60"	371	1637146	22.661
	"2016"	"2016"	"61 years"	"61"	356	1623350	21.930
	"2016"	"2016"	"62 years"	"62"	312	1555187	20.062
	"2016"	"2016"	"63 years"	"63"	249	1497341	16.629
	"2016"	"2016"	"64 years"	"64"	216	1441820	14.981
	"2016"	"2016"	"65 years"	"65"	150	1388169	10.806
	"2016"	"2016"	"66 years"	"66"	133	1349083	9.859
	"2016"	"2016"	"67 years"	"67"	107	1315290	8.135
	"2016"	"2016"	"68 years"	"68"	81	1307757	6.194
	"2016"	"2016"	"69 years"	"69"	69	1379738	5.001
	"2016"	"2016"	"70 years"	"70"	48	991642	4.840
	"2016"	"2016"	"71 years"	"71"	34	971238	3.501
	"2016"	"2016"	"72 years"	"72"	41	943039	4.348
	"2016"	"2016"	"73 years"	"73"	34	965689	3.521
	"2016"	"2016"	"74 years"	"74"	24	824477	2.911
	"2016"	"2016"	"75 years"	"75"	22	738651	2.978
	"2016"	"2016"	"76 years"	"76"	10	686727	Unreliable
	"2016"	"2016"	"77 years"	"77"	12	643384	Unreliable
	"2016"	"2016"	"78 years"	"78"	18	604094	Unreliable
	"2016"	"2016"	"79 years"	"79"	12	544668	Unreliable
	"2016"	"2016"	"80 years"	"80"	9	508300	Unreliable
	"2016"	"2016"	"81 years"	"81"	11	474567	Unreliable
	"2016"	"2016"	"82 years"	"82"	10	414573	Unreliable
	"2016"	"2016"	"83 years"	"83"	9	388695	Unreliable
	"2016"	"2016"	"84 years"	"84"	7	359251	Unreliable
	"2016"	"2016"	"85 years"	"85"	6	Not Applicable	Not Applicable
	"2016"	"2016"	"86 years"	"86"	11	Not Applicable	Not Applicable
	"2016"	"2016"	"87 years"	"87"	6	Not Applicable	Not Applicable
	"2016"	"2016"	"88 years"	"88"	4	Not Applicable	Not Applicable
	"2016"	"2016"	"89 years"	"89"	3	Not Applicable	Not Applicable
	"2016"	"2016"	"90 years"	"90"	4	Not Applicable	Not Applicable
	"2016"	"2016"	"91 years"	"91"	5	Not Applicable	Not Applicable
	"2016"	"2016"	"92 years"	"92"	4	Not Applicable	Not Applicable
	"2016"	"2016"	"93 years"	"93"	2	Not Applicable	Not Applicable
	"2016"	"2016"	"94 years"	"94"	0	Not Applicable	Not Applicable
	"2016"	"2016"	"95 years"	"95"	0	Not Applicable	Not Applicable
	"2016"	"2016"	"96 years"	"96"	0	Not Applicable	Not Applicable
	"2016"	"2016"	"97 years"	"97"	0	Not Applicable	Not Applicable
	"2016"	"2016"	"98 years"	"98"	1	Not Applicable	Not Applicable
	"2016"	"2016"	"99 years"	"99"	1	Not Applicable	Not Applicable
	"2016"	"2016"	"100+ years"	"100"	0	Not Applicable	Not Applicable
	"2016"	"2016"	"Not Stated"	"NS"	6	Not Applicable	Not Applicable
	"2017"	"2017"	"< 1 year"	"0"	5	1505185	Unreliable
	"2017"	"2017"	"1 year"	"1"	2	1517283	Unreliable
	"2017"	"2017"	"2 years"	"2"	0	1531180	Unreliable
	"2017"	"2017"	"3 years"	"3"	0	1529078	Unreliable
	"2017"	"2017"	"4 years"	"4"	0	1520724	Unreliable
	"2017"	"2017"	"5 years"	"5"	0	1528021	Unreliable
	"2017"	"2017"	"6 years"	"6"	1	1553797	Unreliable
	"2017"	"2017"	"7 years"	"7"	0	1543690	Unreliable
	"2017"	"2017"	"8 years"	"8"	0	1542278	Unreliable
	"2017"	"2017"	"9 years"	"9"	0	1593115	Unreliable
	"2017"	"2017"	"10 years"	"10"	0	1606632	Unreliable
	"2017"	"2017"	"11 years"	"11"	1	1603102	Unreliable
	"2017"	"2017"	"12 years"	"12"	1	1600697	Unreliable
	"2017"	"2017"	"13 years"	"13"	1	1608978	Unreliable
	"2017"	"2017"	"14 years"	"14"	6	1598376	Unreliable
	"2017"	"2017"	"15 years"	"15"	5	1592370	Unreliable
	"2017"	"2017"	"16 years"	"16"	19	1631691	Unreliable
	"2017"	"2017"	"17 years"	"17"	39	1661980	2.347
	"2017"	"2017"	"18 years"	"18"	111	1643461	6.754
	"2017"	"2017"	"19 years"	"19"	219	1645477	13.309
	"2017"	"2017"	"20 years"	"20"	316	1651375	19.136
	"2017"	"2017"	"21 years"	"21"	397	1671440	23.752
	"2017"	"2017"	"22 years"	"22"	530	1703090	31.120
	"2017"	"2017"	"23 years"	"23"	678	1729249	39.208
	"2017"	"2017"	"24 years"	"24"	769	1753003	43.868
	"2017"	"2017"	"25 years"	"25"	869	1793729	48.447
	"2017"	"2017"	"26 years"	"26"	914	1815640	50.340
	"2017"	"2017"	"27 years"	"27"	1014	1813339	55.919
	"2017"	"2017"	"28 years"	"28"	1022	1747451	58.485
	"2017"	"2017"	"29 years"	"29"	1063	1719393	61.824
	"2017"	"2017"	"30 years"	"30"	1021	1699419	60.079
	"2017"	"2017"	"31 years"	"31"	1055	1711619	61.638
	"2017"	"2017"	"32 years"	"32"	1101	1722063	63.935
	"2017"	"2017"	"33 years"	"33"	1080	1661115	65.017
	"2017"	"2017"	"34 years"	"34"	1085	1685638	64.367
	"2017"	"2017"	"35 years"	"35"	1068	1682379	63.482
	"2017"	"2017"	"36 years"	"36"	1089	1665362	65.391
	"2017"	"2017"	"37 years"	"37"	971	1698147	57.180
	"2017"	"2017"	"38 years"	"38"	903	1586816	56.906
	"2017"	"2017"	"39 years"	"39"	863	1559845	55.326
	"2017"	"2017"	"40 years"	"40"	801	1538676	52.058
	"2017"	"2017"	"41 years"	"41"	771	1491229	51.702
	"2017"	"2017"	"42 years"	"42"	729	1541213	47.300
	"2017"	"2017"	"43 years"	"43"	676	1486058	45.489
	"2017"	"2017"	"44 years"	"44"	651	1501588	43.354
	"2017"	"2017"	"45 years"	"45"	731	1581355	46.226
	"2017"	"2017"	"46 years"	"46"	794	1686168	47.089
	"2017"	"2017"	"47 years"	"47"	801	1716144	46.674
	"2017"	"2017"	"48 years"	"48"	720	1629245	44.192
	"2017"	"2017"	"49 years"	"49"	715	1590254	44.961
	"2017"	"2017"	"50 years"	"50"	711	1596454	44.536
	"2017"	"2017"	"51 years"	"51"	720	1620366	44.434
	"2017"	"2017"	"52 years"	"52"	704	1721182	40.902
	"2017"	"2017"	"53 years"	"53"	791	1752808	45.128
	"2017"	"2017"	"54 years"	"54"	748	1748808	42.772
	"2017"	"2017"	"55 years"	"55"	716	1753198	40.840
	"2017"	"2017"	"56 years"	"56"	679	1775532	38.242
	"2017"	"2017"	"57 years"	"57"	656	1783490	36.782
	"2017"	"2017"	"58 years"	"58"	581	1721877	33.742
	"2017"	"2017"	"59 years"	"59"	510	1710764	29.811
	"2017"	"2017"	"60 years"	"60"	456	1687175	27.027
	"2017"	"2017"	"61 years"	"61"	393	1618599	24.280
	"2017"	"2017"	"62 years"	"62"	336	1604143	20.946
	"2017"	"2017"	"63 years"	"63"	279	1535088	18.175
	"2017"	"2017"	"64 years"	"64"	264	1476065	17.885
	"2017"	"2017"	"65 years"	"65"	198	1420234	13.941
	"2017"	"2017"	"66 years"	"66"	180	1366288	13.174
	"2017"	"2017"	"67 years"	"67"	130	1326651	9.799
	"2017"	"2017"	"68 years"	"68"	103	1292011	7.972
	"2017"	"2017"	"69 years"	"69"	109	1282836	8.497
	"2017"	"2017"	"70 years"	"70"	65	1351746	4.809
	"2017"	"2017"	"71 years"	"71"	36	969372	3.714
	"2017"	"2017"	"72 years"	"72"	38	947848	4.009
	"2017"	"2017"	"73 years"	"73"	26	918199	2.832
	"2017"	"2017"	"74 years"	"74"	23	938047	2.452
	"2017"	"2017"	"75 years"	"75"	16	798582	Unreliable
	"2017"	"2017"	"76 years"	"76"	13	713372	Unreliable
	"2017"	"2017"	"77 years"	"77"	16	660933	Unreliable
	"2017"	"2017"	"78 years"	"78"	15	616546	Unreliable
	"2017"	"2017"	"79 years"	"79"	7	576211	Unreliable
	"2017"	"2017"	"80 years"	"80"	11	516695	Unreliable
	"2017"	"2017"	"81 years"	"81"	8	479336	Unreliable
	"2017"	"2017"	"82 years"	"82"	9	444593	Unreliable
	"2017"	"2017"	"83 years"	"83"	4	385282	Unreliable
	"2017"	"2017"	"84 years"	"84"	9	358255	Unreliable
	"2017"	"2017"	"85 years"	"85"	10	Not Applicable	Not Applicable
	"2017"	"2017"	"86 years"	"86"	10	Not Applicable	Not Applicable
	"2017"	"2017"	"87 years"	"87"	7	Not Applicable	Not Applicable
	"2017"	"2017"	"88 years"	"88"	8	Not Applicable	Not Applicable
	"2017"	"2017"	"89 years"	"89"	5	Not Applicable	Not Applicable
	"2017"	"2017"	"90 years"	"90"	3	Not Applicable	Not Applicable
	"2017"	"2017"	"91 years"	"91"	3	Not Applicable	Not Applicable
	"2017"	"2017"	"92 years"	"92"	1	Not Applicable	Not Applicable
	"2017"	"2017"	"93 years"	"93"	4	Not Applicable	Not Applicable
	"2017"	"2017"	"94 years"	"94"	2	Not Applicable	Not Applicable
	"2017"	"2017"	"95 years"	"95"	0	Not Applicable	Not Applicable
	"2017"	"2017"	"96 years"	"96"	3	Not Applicable	Not Applicable
	"2017"	"2017"	"97 years"	"97"	0	Not Applicable	Not Applicable
	"2017"	"2017"	"98 years"	"98"	1	Not Applicable	Not Applicable
	"2017"	"2017"	"99 years"	"99"	1	Not Applicable	Not Applicable
	"2017"	"2017"	"100+ years"	"100"	0	Not Applicable	Not Applicable
	"2017"	"2017"	"Not Stated"	"NS"	10	Not Applicable	Not Applicable
	"2018"	"2018"	"< 1 year"	"0"	2	1470740	Unreliable
	"2018"	"2018"	"1 year"	"1"	1	1494957	Unreliable
	"2018"	"2018"	"2 years"	"2"	2	1521552	Unreliable
	"2018"	"2018"	"3 years"	"3"	0	1535163	Unreliable
	"2018"	"2018"	"4 years"	"4"	1	1533285	Unreliable
	"2018"	"2018"	"5 years"	"5"	1	1524868	Unreliable
	"2018"	"2018"	"6 years"	"6"	1	1531957	Unreliable
	"2018"	"2018"	"7 years"	"7"	0	1557656	Unreliable
	"2018"	"2018"	"8 years"	"8"	0	1547311	Unreliable
	"2018"	"2018"	"9 years"	"9"	0	1545903	Unreliable
	"2018"	"2018"	"10 years"	"10"	0	1596558	Unreliable
	"2018"	"2018"	"11 years"	"11"	0	1609958	Unreliable
	"2018"	"2018"	"12 years"	"12"	1	1606233	Unreliable
	"2018"	"2018"	"13 years"	"13"	1	1603806	Unreliable
	"2018"	"2018"	"14 years"	"14"	5	1612365	Unreliable
	"2018"	"2018"	"15 years"	"15"	14	1602302	Unreliable
	"2018"	"2018"	"16 years"	"16"	22	1596941	1.378
	"2018"	"2018"	"17 years"	"17"	44	1636900	2.688
	"2018"	"2018"	"18 years"	"18"	109	1667753	6.536
	"2018"	"2018"	"19 years"	"19"	169	1648841	10.250
	"2018"	"2018"	"20 years"	"20"	264	1648347	16.016
	"2018"	"2018"	"21 years"	"21"	342	1652210	20.700
	"2018"	"2018"	"22 years"	"22"	409	1670791	24.479
	"2018"	"2018"	"23 years"	"23"	516	1702766	30.304
	"2018"	"2018"	"24 years"	"24"	632	1729588	36.540
	"2018"	"2018"	"25 years"	"25"	760	1753528	43.341
	"2018"	"2018"	"26 years"	"26"	821	1794706	45.746
	"2018"	"2018"	"27 years"	"27"	964	1816601	53.066
	"2018"	"2018"	"28 years"	"28"	978	1813586	53.926
	"2018"	"2018"	"29 years"	"29"	940	1747115	53.803
	"2018"	"2018"	"30 years"	"30"	1001	1718551	58.247
	"2018"	"2018"	"31 years"	"31"	964	1698530	56.755
	"2018"	"2018"	"32 years"	"32"	1020	1710482	59.632
	"2018"	"2018"	"33 years"	"33"	945	1720979	54.911
	"2018"	"2018"	"34 years"	"34"	969	1660062	58.371
	"2018"	"2018"	"35 years"	"35"	982	1683689	58.324
	"2018"	"2018"	"36 years"	"36"	986	1679786	58.698
	"2018"	"2018"	"37 years"	"37"	953	1662050	57.339
	"2018"	"2018"	"38 years"	"38"	967	1694451	57.069
	"2018"	"2018"	"39 years"	"39"	900	1583002	56.854
	"2018"	"2018"	"40 years"	"40"	799	1555384	51.370
	"2018"	"2018"	"41 years"	"41"	803	1533978	52.348
	"2018"	"2018"	"42 years"	"42"	698	1485971	46.973
	"2018"	"2018"	"43 years"	"43"	725	1535389	47.219
	"2018"	"2018"	"44 years"	"44"	701	1479881	47.369
	"2018"	"2018"	"45 years"	"45"	696	1494282	46.578
	"2018"	"2018"	"46 years"	"46"	695	1573577	44.167
	"2018"	"2018"	"47 years"	"47"	721	1677737	42.975
	"2018"	"2018"	"48 years"	"48"	692	1707158	40.535
	"2018"	"2018"	"49 years"	"49"	701	1619844	43.276
	"2018"	"2018"	"50 years"	"50"	657	1580081	41.580
	"2018"	"2018"	"51 years"	"51"	673	1585300	42.453
	"2018"	"2018"	"52 years"	"52"	654	1608742	40.653
	"2018"	"2018"	"53 years"	"53"	689	1708323	40.332
	"2018"	"2018"	"54 years"	"54"	696	1738502	40.034
	"2018"	"2018"	"55 years"	"55"	672	1733415	38.767
	"2018"	"2018"	"56 years"	"56"	618	1736570	35.587
	"2018"	"2018"	"57 years"	"57"	647	1757792	36.808
	"2018"	"2018"	"58 years"	"58"	579	1765085	32.803
	"2018"	"2018"	"59 years"	"59"	527	1702494	30.955
	"2018"	"2018"	"60 years"	"60"	474	1689609	28.054
	"2018"	"2018"	"61 years"	"61"	457	1664784	27.451
	"2018"	"2018"	"62 years"	"62"	411	1595701	25.757
	"2018"	"2018"	"63 years"	"63"	346	1580371	21.894
	"2018"	"2018"	"64 years"	"64"	279	1511453	18.459
	"2018"	"2018"	"65 years"	"65"	239	1452609	16.453
	"2018"	"2018"	"66 years"	"66"	185	1396004	13.252
	"2018"	"2018"	"67 years"	"67"	155	1341892	11.551
	"2018"	"2018"	"68 years"	"68"	142	1301577	10.910
	"2018"	"2018"	"69 years"	"69"	94	1265371	7.429
	"2018"	"2018"	"70 years"	"70"	65	1254768	5.180
	"2018"	"2018"	"71 years"	"71"	79	1320975	5.980
	"2018"	"2018"	"72 years"	"72"	44	945068	4.656
	"2018"	"2018"	"73 years"	"73"	26	922370	2.819
	"2018"	"2018"	"74 years"	"74"	23	891345	2.580
	"2018"	"2018"	"75 years"	"75"	32	908183	3.524
	"2018"	"2018"	"76 years"	"76"	21	770482	2.726
	"2018"	"2018"	"77 years"	"77"	13	685946	Unreliable
	"2018"	"2018"	"78 years"	"78"	24	632955	3.792
	"2018"	"2018"	"79 years"	"79"	9	587706	Unreliable
	"2018"	"2018"	"80 years"	"80"	13	546434	Unreliable
	"2018"	"2018"	"81 years"	"81"	13	487100	Unreliable
	"2018"	"2018"	"82 years"	"82"	13	448867	Unreliable
	"2018"	"2018"	"83 years"	"83"	10	413083	Unreliable
	"2018"	"2018"	"84 years"	"84"	13	354784	Unreliable
	"2018"	"2018"	"85 years"	"85"	11	Not Applicable	Not Applicable
	"2018"	"2018"	"86 years"	"86"	8	Not Applicable	Not Applicable
	"2018"	"2018"	"87 years"	"87"	8	Not Applicable	Not Applicable
	"2018"	"2018"	"88 years"	"88"	5	Not Applicable	Not Applicable
	"2018"	"2018"	"89 years"	"89"	5	Not Applicable	Not Applicable
	"2018"	"2018"	"90 years"	"90"	0	Not Applicable	Not Applicable
	"2018"	"2018"	"91 years"	"91"	3	Not Applicable	Not Applicable
	"2018"	"2018"	"92 years"	"92"	3	Not Applicable	Not Applicable
	"2018"	"2018"	"93 years"	"93"	3	Not Applicable	Not Applicable
	"2018"	"2018"	"94 years"	"94"	1	Not Applicable	Not Applicable
	"2018"	"2018"	"95 years"	"95"	1	Not Applicable	Not Applicable
	"2018"	"2018"	"96 years"	"96"	2	Not Applicable	Not Applicable
	"2018"	"2018"	"97 years"	"97"	0	Not Applicable	Not Applicable
	"2018"	"2018"	"98 years"	"98"	0	Not Applicable	Not Applicable
	"2018"	"2018"	"99 years"	"99"	2	Not Applicable	Not Applicable
	"2018"	"2018"	"100+ years"	"100"	1	Not Applicable	Not Applicable
	"2018"	"2018"	"Not Stated"	"NS"	7	Not Applicable	Not Applicable
	"2019"	"2019"	"< 1 year"	"0"	4	1451578	Unreliable
	"2019"	"2019"	"1 year"	"1"	3	1469255	Unreliable
	"2019"	"2019"	"2 years"	"2"	3	1502514	Unreliable
	"2019"	"2019"	"3 years"	"3"	0	1528584	Unreliable
	"2019"	"2019"	"4 years"	"4"	0	1542108	Unreliable
	"2019"	"2019"	"5 years"	"5"	0	1540281	Unreliable
	"2019"	"2019"	"6 years"	"6"	0	1531828	Unreliable
	"2019"	"2019"	"7 years"	"7"	0	1538861	Unreliable
	"2019"	"2019"	"8 years"	"8"	0	1564431	Unreliable
	"2019"	"2019"	"9 years"	"9"	0	1550501	Unreliable
	"2019"	"2019"	"10 years"	"10"	0	1547584	Unreliable
	"2019"	"2019"	"11 years"	"11"	1	1598083	Unreliable
	"2019"	"2019"	"12 years"	"12"	0	1611461	Unreliable
	"2019"	"2019"	"13 years"	"13"	1	1607991	Unreliable
	"2019"	"2019"	"14 years"	"14"	5	1605817	Unreliable
	"2019"	"2019"	"15 years"	"15"	10	1614402	Unreliable
	"2019"	"2019"	"16 years"	"16"	30	1604570	1.870
	"2019"	"2019"	"17 years"	"17"	45	1599761	2.813
	"2019"	"2019"	"18 years"	"18"	105	1639632	6.404
	"2019"	"2019"	"19 years"	"19"	178	1669301	10.663
	"2019"	"2019"	"20 years"	"20"	300	1648972	18.193
	"2019"	"2019"	"21 years"	"21"	365	1647090	22.160
	"2019"	"2019"	"22 years"	"22"	440	1650637	26.656
	"2019"	"2019"	"23 years"	"23"	466	1669180	27.918
	"2019"	"2019"	"24 years"	"24"	591	1701126	34.742
	"2019"	"2019"	"25 years"	"25"	729	1727602	42.197
	"2019"	"2019"	"26 years"	"26"	794	1751605	45.330
	"2019"	"2019"	"27 years"	"27"	869	1792946	48.468
	"2019"	"2019"	"28 years"	"28"	923	1814673	50.863
	"2019"	"2019"	"29 years"	"29"	1002	1811963	55.299
	"2019"	"2019"	"30 years"	"30"	976	1744954	55.933
	"2019"	"2019"	"31 years"	"31"	1043	1715645	60.793
	"2019"	"2019"	"32 years"	"32"	961	1695262	56.687
	"2019"	"2019"	"33 years"	"33"	1000	1706595	58.596
	"2019"	"2019"	"34 years"	"34"	1015	1716811	59.121
	"2019"	"2019"	"35 years"	"35"	1014	1655808	61.239
	"2019"	"2019"	"36 years"	"36"	1039	1679298	61.871
	"2019"	"2019"	"37 years"	"37"	1042	1674931	62.212
	"2019"	"2019"	"38 years"	"38"	976	1656767	58.910
	"2019"	"2019"	"39 years"	"39"	975	1688712	57.736
	"2019"	"2019"	"40 years"	"40"	1003	1576879	63.607
	"2019"	"2019"	"41 years"	"41"	859	1549418	55.440
	"2019"	"2019"	"42 years"	"42"	840	1527953	54.976
	"2019"	"2019"	"43 years"	"43"	759	1479817	51.290
	"2019"	"2019"	"44 years"	"44"	709	1529029	46.369
	"2019"	"2019"	"45 years"	"45"	692	1473139	46.975
	"2019"	"2019"	"46 years"	"46"	645	1486816	43.381
	"2019"	"2019"	"47 years"	"47"	719	1565477	45.928
	"2019"	"2019"	"48 years"	"48"	770	1669016	46.135
	"2019"	"2019"	"49 years"	"49"	760	1697749	44.765
	"2019"	"2019"	"50 years"	"50"	749	1609805	46.527
	"2019"	"2019"	"51 years"	"51"	724	1569509	46.129
	"2019"	"2019"	"52 years"	"52"	670	1574181	42.562
	"2019"	"2019"	"53 years"	"53"	669	1596606	41.901
	"2019"	"2019"	"54 years"	"54"	727	1694836	42.895
	"2019"	"2019"	"55 years"	"55"	770	1723495	44.677
	"2019"	"2019"	"56 years"	"56"	687	1717690	39.996
	"2019"	"2019"	"57 years"	"57"	662	1720183	38.484
	"2019"	"2019"	"58 years"	"58"	661	1740130	37.986
	"2019"	"2019"	"59 years"	"59"	619	1746144	35.450
	"2019"	"2019"	"60 years"	"60"	544	1682447	32.334
	"2019"	"2019"	"61 years"	"61"	479	1668276	28.712
	"2019"	"2019"	"62 years"	"62"	398	1642811	24.227
	"2019"	"2019"	"63 years"	"63"	417	1573273	26.505
	"2019"	"2019"	"64 years"	"64"	308	1556581	19.787
	"2019"	"2019"	"65 years"	"65"	274	1486888	18.428
	"2019"	"2019"	"66 years"	"66"	201	1427763	14.078
	"2019"	"2019"	"67 years"	"67"	220	1371170	16.045
	"2019"	"2019"	"68 years"	"68"	156	1316725	11.848
	"2019"	"2019"	"69 years"	"69"	128	1275971	10.032
	"2019"	"2019"	"70 years"	"70"	96	1238846	7.749
	"2019"	"2019"	"71 years"	"71"	69	1226022	5.628
	"2019"	"2019"	"72 years"	"72"	57	1287705	4.426
	"2019"	"2019"	"73 years"	"73"	46	917849	5.012
	"2019"	"2019"	"74 years"	"74"	36	893626	4.029
	"2019"	"2019"	"75 years"	"75"	30	860680	3.486
	"2019"	"2019"	"76 years"	"76"	31	874440	3.545
	"2019"	"2019"	"77 years"	"77"	11	739384	Unreliable
	"2019"	"2019"	"78 years"	"78"	21	655665	3.203
	"2019"	"2019"	"79 years"	"79"	17	602209	Unreliable
	"2019"	"2019"	"80 years"	"80"	10	556290	Unreliable
	"2019"	"2019"	"81 years"	"81"	8	514101	Unreliable
	"2019"	"2019"	"82 years"	"82"	9	454877	Unreliable
	"2019"	"2019"	"83 years"	"83"	9	415743	Unreliable
	"2019"	"2019"	"84 years"	"84"	9	379064	Unreliable
	"2019"	"2019"	"85 years"	"85"	5	Not Applicable	Not Applicable
	"2019"	"2019"	"86 years"	"86"	4	Not Applicable	Not Applicable
	"2019"	"2019"	"87 years"	"87"	5	Not Applicable	Not Applicable
	"2019"	"2019"	"88 years"	"88"	9	Not Applicable	Not Applicable
	"2019"	"2019"	"89 years"	"89"	2	Not Applicable	Not Applicable
	"2019"	"2019"	"90 years"	"90"	4	Not Applicable	Not Applicable
	"2019"	"2019"	"91 years"	"91"	1	Not Applicable	Not Applicable
	"2019"	"2019"	"92 years"	"92"	1	Not Applicable	Not Applicable
	"2019"	"2019"	"93 years"	"93"	2	Not Applicable	Not Applicable
	"2019"	"2019"	"94 years"	"94"	1	Not Applicable	Not Applicable
	"2019"	"2019"	"95 years"	"95"	2	Not Applicable	Not Applicable
	"2019"	"2019"	"96 years"	"96"	1	Not Applicable	Not Applicable
	"2019"	"2019"	"97 years"	"97"	1	Not Applicable	Not Applicable
